specimen_id,country,unique_countries,specimen_count
cicindelidae_34_7_5_tray_21_spec_008,Guatemala,,
cicindelidae_34_7_5_tray_21_spec_009,Guatemala,,
cicindelidae_34_7_5_tray_21_spec_010,Guatemala,,
cicindelidae_34_7_5_tray_21_spec_011,Guatemala,,
cicindelidae_34_7_5_tray_21_spec_012,Guatemala,,
cicindelidae_34_7_5_tray_21_spec_013,Guatemala,,
cicindelidae_34_7_5_tray_21_spec_014,Guatemala,,
cicindelidae_34_4_3_tray_15_spec_001,Guyana,,
cicindelidae_34_5_10_tray_10_spec_001,Honduras,,
cicindelidae_34_4_10_tray_22_spec_002,Hungary,,
cicindelidae_34_4_12_tray_23_spec_001,Hungary,,
cicindelidae_34_4_12_tray_23_spec_002,Hungary,,
cicindelidae_34_5_11_tray_08_spec_001,Hungary,,
cicindelidae_34_5_11_tray_08_spec_002,Hungary,,
cicindelidae_34_5_12_tray_01_spec_005,Hungary,,
cicindelidae_34_5_12_tray_01_spec_006,Hungary,,
cicindelidae_34_5_12_tray_01_spec_007,Hungary,,
cicindelidae_34_5_12_tray_01_spec_008,Hungary,,
cicindelidae_34_5_12_tray_01_spec_009,Hungary,,
cicindelidae_34_5_12_tray_01_spec_010,Hungary,,
cicindelidae_34_5_12_tray_01_spec_011,Hungary,,
cicindelidae_34_5_12_tray_01_spec_019,Hungary,,
cicindelidae_34_5_12_tray_01_spec_020,Hungary,,
cicindelidae_34_5_12_tray_01_spec_022,Hungary,,
cicindelidae_34_5_12_tray_01_spec_024,Hungary,,
cicindelidae_34_5_7_tray_15_spec_001,Hungary,,
cicindelidae_34_5_8_tray_04_spec_001,Hungary,,
cicindelidae_34_4_14_tray_19_spec_001,India,,
cicindelidae_34_4_14_tray_20_spec_002,India,,
cicindelidae_34_4_4_tray_03_spec_001,India,,
cicindelidae_34_4_4_tray_11_spec_001,India,,
cicindelidae_34_4_4_tray_11_spec_003,India,,
cicindelidae_34_4_4_tray_11_spec_004,India,,
cicindelidae_34_4_5_tray_10_spec_001,India,,
cicindelidae_34_4_5_tray_10_spec_006,India,,
cicindelidae_34_4_5_tray_10_spec_008,India,,
cicindelidae_34_4_5_tray_10_spec_009,India,,
cicindelidae_34_4_5_tray_14_spec_001,India,,
cicindelidae_34_4_5_tray_16_spec_001,India,,
cicindelidae_34_4_5_tray_16_spec_002,India,,
cicindelidae_34_4_5_tray_16_spec_003,India,,
cicindelidae_34_4_5_tray_16_spec_004,India,,
cicindelidae_34_4_5_tray_16_spec_005,India,,
cicindelidae_34_4_5_tray_18_spec_002,India,,
cicindelidae_34_4_9_tray_17_spec_002,India,,
cicindelidae_34_4_9_tray_19_spec_001,India,,
cicindelidae_34_4_9_tray_19_spec_003,India,,
cicindelidae_34_4_9_tray_19_spec_004,India,,
cicindelidae_34_4_9_tray_19_spec_005,India,,
cicindelidae_34_4_9_tray_19_spec_006,India,,
cicindelidae_34_5_10_tray_05_spec_001,India,,
cicindelidae_34_5_10_tray_05_spec_002,India,,
cicindelidae_34_5_10_tray_05_spec_003,India,,
cicindelidae_34_5_10_tray_05_spec_005,India,,
cicindelidae_34_5_10_tray_05_spec_006,India,,
cicindelidae_34_5_10_tray_05_spec_008,India,,
cicindelidae_34_5_11_tray_10_spec_001,India,,
cicindelidae_34_5_11_tray_12_spec_001,India,,
cicindelidae_34_5_11_tray_12_spec_002,India,,
cicindelidae_34_5_11_tray_12_spec_003,India,,
cicindelidae_34_5_11_tray_12_spec_004,India,,
cicindelidae_34_5_12_tray_07_spec_001,India,,
cicindelidae_34_5_12_tray_07_spec_002,India,,
cicindelidae_34_5_12_tray_07_spec_003,India,,
cicindelidae_34_5_12_tray_07_spec_004,India,,
cicindelidae_34_5_12_tray_07_spec_005,India,,
cicindelidae_34_5_13_tray_17_spec_001,India,,
cicindelidae_34_5_13_tray_18_spec_001,India,,
cicindelidae_34_5_13_tray_18_spec_003,India,,
cicindelidae_34_5_13_tray_18_spec_004,India,,
cicindelidae_34_5_13_tray_18_spec_005,India,,
cicindelidae_34_5_13_tray_18_spec_006,India,,
cicindelidae_34_5_13_tray_18_spec_007,India,,
cicindelidae_34_5_13_tray_18_spec_008,India,,
cicindelidae_34_5_13_tray_18_spec_009,India,,
cicindelidae_34_5_13_tray_18_spec_010,India,,
cicindelidae_34_5_14_tray_17_spec_001,India,,
cicindelidae_34_5_3_tray_12_spec_001,India,,
cicindelidae_34_5_3_tray_12_spec_002,India,,
cicindelidae_34_5_3_tray_12_spec_003,India,,
cicindelidae_34_5_3_tray_12_spec_004,India,,
cicindelidae_34_5_3_tray_12_spec_005,India,,
cicindelidae_34_5_3_tray_12_spec_006,India,,
cicindelidae_34_5_3_tray_12_spec_007,India,,
cicindelidae_34_5_3_tray_12_spec_008,India,,
cicindelidae_34_5_3_tray_12_spec_009,India,,
cicindelidae_34_5_3_tray_12_spec_011,India,,
cicindelidae_34_5_3_tray_12_spec_012,India,,
cicindelidae_34_5_3_tray_12_spec_013,India,,
cicindelidae_34_5_3_tray_12_spec_014,India,,
cicindelidae_34_5_3_tray_12_spec_015,India,,
cicindelidae_34_5_3_tray_12_spec_016,India,,
cicindelidae_34_5_3_tray_12_spec_017,India,,
cicindelidae_34_5_3_tray_12_spec_019,India,,
cicindelidae_34_5_3_tray_12_spec_020,India,,
cicindelidae_34_5_3_tray_12_spec_021,India,,
cicindelidae_34_5_3_tray_12_spec_023,India,,
cicindelidae_34_5_3_tray_12_spec_024,India,,
cicindelidae_34_5_3_tray_12_spec_025,India,,
cicindelidae_34_5_7_tray_03_spec_001,India,,
cicindelidae_34_5_7_tray_03_spec_009,India,,
cicindelidae_34_5_7_tray_03_spec_011,India,,
cicindelidae_34_5_7_tray_03_spec_020,India,,
cicindelidae_34_6_14_tray_27_spec_001,India,,
cicindelidae_34_6_7_tray_01_spec_001,India,,
cicindelidae_34_6_7_tray_01_spec_002,India,,
cicindelidae_34_6_7_tray_01_spec_003,India,,
cicindelidae_34_6_7_tray_01_spec_004,India,,
cicindelidae_34_6_7_tray_01_spec_005,India,,
cicindelidae_34_6_7_tray_01_spec_006,India,,
cicindelidae_34_6_7_tray_01_spec_007,India,,
cicindelidae_34_6_7_tray_01_spec_008,India,,
cicindelidae_34_6_7_tray_01_spec_009,India,,
cicindelidae_34_6_7_tray_01_spec_010,India,,
cicindelidae_34_6_7_tray_01_spec_011,India,,
cicindelidae_34_6_7_tray_01_spec_012,India,,
cicindelidae_34_6_7_tray_01_spec_013,India,,
cicindelidae_34_6_7_tray_01_spec_014,India,,
cicindelidae_34_6_7_tray_01_spec_015,India,,
cicindelidae_34_6_7_tray_01_spec_016,India,,
cicindelidae_34_6_7_tray_01_spec_017,India,,
cicindelidae_34_6_7_tray_01_spec_018,India,,
cicindelidae_34_6_7_tray_01_spec_019,India,,
cicindelidae_34_6_7_tray_01_spec_020,India,,
cicindelidae_34_6_7_tray_01_spec_021,India,,
cicindelidae_34_6_7_tray_01_spec_022,India,,
cicindelidae_34_6_7_tray_01_spec_023,India,,
cicindelidae_34_6_7_tray_13_spec_001,India,,
cicindelidae_34_6_7_tray_13_spec_002,India,,
cicindelidae_34_6_7_tray_13_spec_003,India,,
cicindelidae_34_6_7_tray_13_spec_004,India,,
cicindelidae_34_6_7_tray_13_spec_005,India,,
cicindelidae_34_6_7_tray_13_spec_007,India,,
cicindelidae_34_6_7_tray_13_spec_008,India,,
cicindelidae_34_6_7_tray_13_spec_009,India,,
cicindelidae_34_6_7_tray_13_spec_013,India,,
cicindelidae_34_6_7_tray_13_spec_014,India,,
cicindelidae_34_6_7_tray_13_spec_015,India,,
cicindelidae_34_6_7_tray_13_spec_016,India,,
cicindelidae_34_6_7_tray_13_spec_017,India,,
cicindelidae_34_6_7_tray_13_spec_018,India,,
cicindelidae_34_6_7_tray_13_spec_019,India,,
cicindelidae_34_6_7_tray_13_spec_020,India,,
cicindelidae_34_6_7_tray_13_spec_021,India,,
cicindelidae_34_6_7_tray_13_spec_022,India,,
cicindelidae_34_6_7_tray_13_spec_023,India,,
cicindelidae_34_6_7_tray_13_spec_024,India,,
cicindelidae_34_6_7_tray_13_spec_025,India,,
cicindelidae_34_6_7_tray_13_spec_026,India,,
cicindelidae_34_6_7_tray_13_spec_027,India,,
cicindelidae_34_6_7_tray_13_spec_028,India,,
cicindelidae_34_6_7_tray_13_spec_033,India,,
cicindelidae_34_6_7_tray_14_spec_001,India,,
cicindelidae_34_6_7_tray_16_spec_001,India,,
cicindelidae_34_6_7_tray_16_spec_004,India,,
cicindelidae_34_6_7_tray_16_spec_006,India,,
cicindelidae_34_6_7_tray_18_spec_001,India,,
cicindelidae_34_6_7_tray_19_spec_001,India,,
cicindelidae_34_6_7_tray_20_spec_001,India,,
cicindelidae_34_6_7_tray_20_spec_002,India,,
cicindelidae_34_6_7_tray_20_spec_003,India,,
cicindelidae_34_6_7_tray_20_spec_004,India,,
cicindelidae_34_6_8_tray_02_spec_001,India,,
cicindelidae_34_6_8_tray_02_spec_002,India,,
cicindelidae_34_6_8_tray_02_spec_003,India,,
cicindelidae_34_6_8_tray_02_spec_004,India,,
cicindelidae_34_6_8_tray_02_spec_005,India,,
cicindelidae_34_6_8_tray_02_spec_006,India,,
cicindelidae_34_6_8_tray_02_spec_007,India,,
cicindelidae_34_6_8_tray_02_spec_008,India,,
cicindelidae_34_6_8_tray_02_spec_009,India,,
cicindelidae_34_6_8_tray_02_spec_010,India,,
cicindelidae_34_6_8_tray_02_spec_011,India,,
cicindelidae_34_6_8_tray_02_spec_012,India,,
cicindelidae_34_6_8_tray_02_spec_013,India,,
cicindelidae_34_6_8_tray_02_spec_014,India,,
cicindelidae_34_6_8_tray_02_spec_015,India,,
cicindelidae_34_6_8_tray_02_spec_016,India,,
cicindelidae_34_6_8_tray_02_spec_017,India,,
cicindelidae_34_6_8_tray_02_spec_018,India,,
cicindelidae_34_6_8_tray_02_spec_019,India,,
cicindelidae_34_6_8_tray_02_spec_020,India,,
cicindelidae_34_6_8_tray_02_spec_021,India,,
cicindelidae_34_6_8_tray_02_spec_022,India,,
cicindelidae_34_6_8_tray_02_spec_024,India,,
cicindelidae_34_6_8_tray_06_spec_001,India,,
cicindelidae_34_6_8_tray_06_spec_003,India,,
cicindelidae_34_6_8_tray_06_spec_004,India,,
cicindelidae_34_6_8_tray_06_spec_008,India,,
cicindelidae_34_6_8_tray_06_spec_009,India,,
cicindelidae_34_6_8_tray_14_spec_001,India,,
cicindelidae_34_6_8_tray_19_spec_001,India,,
cicindelidae_34_6_8_tray_21_spec_002,India,,
cicindelidae_34_7_8_tray_10_spec_001,India,,
cicindelidae_34_7_8_tray_15_spec_001,India,,
cicindelidae_34_7_8_tray_23_spec_001,India,,
cicindelidae_34_7_8_tray_23_spec_002,India,,
cicindelidae_34_7_8_tray_23_spec_003,India,,
cicindelidae_34_7_8_tray_23_spec_004,India,,
cicindelidae_34_7_8_tray_23_spec_006,India,,
cicindelidae_34_7_8_tray_23_spec_007,India,,
cicindelidae_34_7_8_tray_23_spec_008,India,,
cicindelidae_34_7_8_tray_35_spec_001,India,,
cicindelidae_34_7_9_tray_06_spec_005,India,,
cicindelidae_34_7_9_tray_06_spec_006,India,,
cicindelidae_34_7_9_tray_06_spec_007,India,,
cicindelidae_34_7_9_tray_06_spec_008,India,,
cicindelidae_34_7_9_tray_16_spec_001,India,,
cicindelidae_34_4_10_tray_20_spec_003,Indonesia,,
cicindelidae_34_4_12_tray_25_spec_001,Indonesia,,
cicindelidae_34_4_5_tray_02_spec_006,Indonesia,,
cicindelidae_34_4_5_tray_02_spec_007,Indonesia,,
cicindelidae_34_4_7_tray_06_spec_001,Indonesia,,
cicindelidae_34_4_7_tray_06_spec_007,Indonesia,,
cicindelidae_34_4_7_tray_06_spec_012,Indonesia,,
cicindelidae_34_4_7_tray_06_spec_013,Indonesia,,
cicindelidae_34_4_7_tray_06_spec_014,Indonesia,,
cicindelidae_34_4_7_tray_11_spec_001,Indonesia,,
cicindelidae_34_4_7_tray_11_spec_006,Indonesia,,
cicindelidae_34_4_7_tray_11_spec_007,Indonesia,,
cicindelidae_34_4_9_tray_20_spec_001,Indonesia,,
cicindelidae_34_5_11_tray_13_spec_001,Indonesia,,
cicindelidae_34_5_11_tray_13_spec_002,Indonesia,,
cicindelidae_34_5_11_tray_13_spec_003,Indonesia,,
cicindelidae_34_5_14_tray_25_spec_001,Indonesia,,
cicindelidae_34_6_5_tray_15_spec_001,Indonesia,,
cicindelidae_34_6_8_tray_15_spec_001,Indonesia,,
cicindelidae_34_7_5_tray_18_spec_001,Indonesia,,
cicindelidae_34_7_6_tray_01_spec_004,Indonesia,,
cicindelidae_34_7_6_tray_01_spec_009,Indonesia,,
cicindelidae_34_7_7_tray_02_spec_001,Indonesia,,
cicindelidae_34_7_7_tray_03_spec_001,Indonesia,,
cicindelidae_34_7_7_tray_10_spec_001,Indonesia,,
cicindelidae_34_7_7_tray_11_spec_002,Indonesia,,
cicindelidae_34_7_7_tray_17_spec_001,Indonesia,,
cicindelidae_34_7_7_tray_17_spec_002,Indonesia,,
cicindelidae_34_7_7_tray_17_spec_003,Indonesia,,
cicindelidae_34_7_7_tray_17_spec_004,Indonesia,,
cicindelidae_34_7_7_tray_17_spec_005,Indonesia,,
cicindelidae_34_7_7_tray_17_spec_006,Indonesia,,
cicindelidae_34_7_8_tray_02_spec_002,Indonesia,,
cicindelidae_34_7_8_tray_07_spec_001,Indonesia,,
cicindelidae_34_7_8_tray_17_spec_001,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_001,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_002,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_003,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_004,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_005,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_006,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_007,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_008,Indonesia,,
cicindelidae_34_7_9_tray_05_spec_009,Indonesia,,
cicindelidae_34_7_9_tray_11_spec_014,Indonesia,,
cicindelidae_34_7_9_tray_11_spec_015,Indonesia,,
cicindelidae_34_7_9_tray_11_spec_016,Indonesia,,
cicindelidae_34_7_9_tray_11_spec_017,Indonesia,,
cicindelidae_34_7_9_tray_11_spec_018,Indonesia,,
cicindelidae_34_7_9_tray_11_spec_020,Indonesia,,
cicindelidae_34_7_9_tray_11_spec_021,Indonesia,,
cicindelidae_34_4_4_tray_32_spec_001,Iran,,
cicindelidae_34_6_7_tray_23_spec_001,Iran,,
cicindelidae_34_6_7_tray_25_spec_001,Iran,,
cicindelidae_34_7_6_tray_06_spec_001,Iran,,
cicindelidae_34_6_14_tray_02_spec_001,Iraq,,
cicindelidae_34_6_8_tray_25_spec_001,Iraq,,
cicindelidae_34_5_11_tray_18_spec_002,Italy,,
cicindelidae_34_5_5_tray_18_spec_001,Italy,,
cicindelidae_34_5_9_tray_01_spec_001,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_002,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_003,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_004,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_005,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_006,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_007,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_008,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_009,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_010,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_011,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_012,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_013,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_015,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_016,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_017,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_018,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_019,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_020,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_021,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_022,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_023,Jamaica,,
cicindelidae_34_5_9_tray_01_spec_024,Jamaica,,
cicindelidae_34_4_11_tray_10_spec_003,Japan,,
cicindelidae_34_4_3_tray_22_spec_001,Japan,,
cicindelidae_34_4_3_tray_22_spec_002,Japan,,
cicindelidae_34_4_3_tray_22_spec_003,Japan,,
cicindelidae_34_4_4_tray_12_spec_001,Japan,,
cicindelidae_34_4_4_tray_12_spec_002,Japan,,
cicindelidae_34_4_6_tray_02_spec_001,Japan,,
cicindelidae_34_4_6_tray_04_spec_001,Japan,,
cicindelidae_34_4_6_tray_06_spec_001,Japan,,
cicindelidae_34_4_6_tray_17_spec_001,Japan,,
cicindelidae_34_5_11_tray_15_spec_001,Japan,,
cicindelidae_34_5_11_tray_15_spec_002,Japan,,
cicindelidae_34_5_11_tray_15_spec_003,Japan,,
cicindelidae_34_5_11_tray_15_spec_004,Japan,,
cicindelidae_34_5_11_tray_15_spec_005,Japan,,
cicindelidae_34_5_11_tray_15_spec_006,Japan,,
cicindelidae_34_5_11_tray_15_spec_007,Japan,,
cicindelidae_34_5_13_tray_21_spec_001,Japan,,
cicindelidae_34_5_13_tray_21_spec_002,Japan,,
cicindelidae_34_5_14_tray_06_spec_001,Japan,,
cicindelidae_34_5_14_tray_06_spec_003,Japan,,
cicindelidae_34_5_14_tray_06_spec_004,Japan,,
cicindelidae_34_5_14_tray_06_spec_005,Japan,,
cicindelidae_34_5_14_tray_06_spec_006,Japan,,
cicindelidae_34_5_14_tray_06_spec_008,Japan,,
cicindelidae_34_5_14_tray_06_spec_009,Japan,,
cicindelidae_34_5_14_tray_06_spec_010,Japan,,
cicindelidae_34_5_14_tray_06_spec_011,Japan,,
cicindelidae_34_5_14_tray_06_spec_012,Japan,,
cicindelidae_34_5_14_tray_06_spec_013,Japan,,
cicindelidae_34_5_14_tray_06_spec_014,Japan,,
cicindelidae_34_5_14_tray_06_spec_015,Japan,,
cicindelidae_34_5_14_tray_06_spec_016,Japan,,
cicindelidae_34_5_14_tray_06_spec_017,Japan,,
cicindelidae_34_5_14_tray_06_spec_019,Japan,,
cicindelidae_34_5_14_tray_18_spec_001,Japan,,
cicindelidae_34_5_14_tray_18_spec_008,Japan,,
cicindelidae_34_5_5_tray_16_spec_001,Japan,,
cicindelidae_34_5_5_tray_16_spec_002,Japan,,
cicindelidae_34_5_5_tray_16_spec_005,Japan,,
cicindelidae_34_5_5_tray_16_spec_006,Japan,,
cicindelidae_34_5_5_tray_16_spec_007,Japan,,
cicindelidae_34_5_5_tray_16_spec_008,Japan,,
cicindelidae_34_6_14_tray_14_spec_001,Japan,,
cicindelidae_34_6_8_tray_28_spec_001,Japan,,
cicindelidae_34_4_11_tray_22_spec_003,Kazakhstan,,
cicindelidae_34_4_4_tray_15_spec_001,Kazakhstan,,
cicindelidae_34_4_4_tray_24_spec_001,Kazakhstan,,
cicindelidae_34_5_13_tray_20_spec_001,Kazakhstan,,
cicindelidae_34_5_8_tray_23_spec_001,Kazakhstan,,
cicindelidae_34_6_14_tray_02_spec_021,Kenya,,
cicindelidae_34_6_14_tray_02_spec_022,Kenya,,
cicindelidae_34_6_14_tray_02_spec_023,Kenya,,
cicindelidae_34_6_14_tray_02_spec_024,Kenya,,
cicindelidae_34_6_14_tray_02_spec_025,Kenya,,
cicindelidae_34_6_14_tray_02_spec_026,Kenya,,
cicindelidae_34_6_14_tray_02_spec_027,Kenya,,
cicindelidae_34_6_8_tray_09_spec_002,Kenya,,
cicindelidae_34_6_8_tray_09_spec_003,Kenya,,
cicindelidae_34_4_5_tray_11_spec_001,Laos,,
cicindelidae_34_5_10_tray_15_spec_001,Laos,,
cicindelidae_34_5_13_tray_19_spec_001,Liberia,,
cicindelidae_34_6_14_tray_17_spec_001,Libya,,
cicindelidae_34_4_4_tray_18_spec_001,Madagascar,,
cicindelidae_34_4_7_tray_01_spec_002,Madagascar,,
cicindelidae_34_4_7_tray_01_spec_008,Madagascar,,
cicindelidae_34_5_11_tray_24_spec_001,Madagascar,,
cicindelidae_34_5_11_tray_24_spec_002,Madagascar,,
cicindelidae_34_5_11_tray_24_spec_003,Madagascar,,
cicindelidae_34_5_11_tray_24_spec_004,Madagascar,,
cicindelidae_34_6_14_tray_23_spec_001,Madagascar,,
cicindelidae_34_6_14_tray_25_spec_003,Madagascar,,
cicindelidae_34_6_8_tray_22_spec_001,Madagascar,,
cicindelidae_34_6_8_tray_24_spec_001,Madagascar,,
cicindelidae_34_6_8_tray_27_spec_001,Madagascar,,
cicindelidae_34_7_5_tray_08_spec_001,Madagascar,,
cicindelidae_34_7_5_tray_29_spec_001,Madagascar,,
cicindelidae_34_7_8_tray_06_spec_001,Madagascar,,
cicindelidae_34_7_8_tray_19_spec_001,Madagascar,,
cicindelidae_34_6_12_tray_14_spec_001,Malawi,,
cicindelidae_34_4_5_tray_02_spec_001,Malaysia,,
cicindelidae_34_4_5_tray_07_spec_007,Malaysia,,
cicindelidae_34_4_6_tray_13_spec_001,Malaysia,,
cicindelidae_34_6_3_tray_14_spec_001,Malaysia,,
cicindelidae_34_6_3_tray_14_spec_002,Malaysia,,
cicindelidae_34_7_6_tray_14_spec_001,Malaysia,,
cicindelidae_34_7_6_tray_14_spec_002,Malaysia,,
cicindelidae_34_7_8_tray_20_spec_001,Malaysia,,
cicindelidae_34_7_9_tray_03_spec_004,Malaysia,,
cicindelidae_34_4_11_tray_13_spec_001,Mexico,,
cicindelidae_34_4_11_tray_14_spec_001,Mexico,,
cicindelidae_34_4_11_tray_17_spec_001,Mexico,,
cicindelidae_34_4_11_tray_20_spec_005,Mexico,,
cicindelidae_34_4_11_tray_21_spec_001,Mexico,,
cicindelidae_34_4_11_tray_23_spec_001,Mexico,,
cicindelidae_34_4_12_tray_10_spec_001,Mexico,,
cicindelidae_34_4_12_tray_10_spec_006,Mexico,,
cicindelidae_34_4_12_tray_10_spec_007,Mexico,,
cicindelidae_34_4_12_tray_22_spec_001,Mexico,,
cicindelidae_34_4_12_tray_22_spec_002,Mexico,,
cicindelidae_34_4_12_tray_22_spec_003,Mexico,,
cicindelidae_34_4_12_tray_22_spec_004,Mexico,,
cicindelidae_34_4_13_tray_06_spec_031,Mexico,,
cicindelidae_34_4_13_tray_10_spec_001,Mexico,,
cicindelidae_34_4_13_tray_10_spec_002,Mexico,,
cicindelidae_34_4_13_tray_10_spec_011,Mexico,,
cicindelidae_34_4_13_tray_10_spec_015,Mexico,,
cicindelidae_34_4_13_tray_10_spec_022,Mexico,,
cicindelidae_34_4_13_tray_10_spec_028,Mexico,,
cicindelidae_34_4_13_tray_11_spec_022,Mexico,,
cicindelidae_34_4_13_tray_15_spec_010,Mexico,,
cicindelidae_34_4_14_tray_12_spec_001,Mexico,,
cicindelidae_34_4_14_tray_12_spec_004,Mexico,,
cicindelidae_34_4_3_tray_03_spec_001,Mexico,,
cicindelidae_34_4_3_tray_03_spec_002,Mexico,,
cicindelidae_34_4_3_tray_03_spec_003,Mexico,,
cicindelidae_34_4_3_tray_03_spec_004,Mexico,,
cicindelidae_34_4_3_tray_03_spec_005,Mexico,,
cicindelidae_34_4_3_tray_03_spec_006,Mexico,,
cicindelidae_34_4_3_tray_03_spec_007,Mexico,,
cicindelidae_34_4_3_tray_03_spec_008,Mexico,,
cicindelidae_34_4_3_tray_03_spec_009,Mexico,,
cicindelidae_34_4_3_tray_03_spec_010,Mexico,,
cicindelidae_34_4_3_tray_03_spec_011,Mexico,,
cicindelidae_34_4_3_tray_03_spec_012,Mexico,,
cicindelidae_34_4_3_tray_03_spec_013,Mexico,,
cicindelidae_34_4_3_tray_03_spec_014,Mexico,,
cicindelidae_34_4_3_tray_03_spec_015,Mexico,,
cicindelidae_34_4_3_tray_03_spec_016,Mexico,,
cicindelidae_34_4_3_tray_03_spec_017,Mexico,,
cicindelidae_34_4_3_tray_03_spec_018,Mexico,,
cicindelidae_34_4_3_tray_03_spec_019,Mexico,,
cicindelidae_34_4_3_tray_03_spec_020,Mexico,,
cicindelidae_34_4_3_tray_03_spec_021,Mexico,,
cicindelidae_34_4_3_tray_03_spec_022,Mexico,,
cicindelidae_34_4_3_tray_03_spec_023,Mexico,,
cicindelidae_34_4_3_tray_03_spec_024,Mexico,,
cicindelidae_34_4_3_tray_03_spec_025,Mexico,,
cicindelidae_34_4_3_tray_04_spec_001,Mexico,,
cicindelidae_34_4_3_tray_04_spec_002,Mexico,,
cicindelidae_34_4_3_tray_04_spec_003,Mexico,,
cicindelidae_34_4_3_tray_11_spec_001,Mexico,,
cicindelidae_34_4_3_tray_19_spec_001,Mexico,,
cicindelidae_34_4_4_tray_10_spec_001,Mexico,,
cicindelidae_34_4_4_tray_10_spec_003,Mexico,,
cicindelidae_34_4_4_tray_10_spec_004,Mexico,,
cicindelidae_34_4_4_tray_10_spec_005,Mexico,,
cicindelidae_34_4_5_tray_19_spec_001,Mexico,,
cicindelidae_34_4_5_tray_20_spec_001,Mexico,,
cicindelidae_34_4_6_tray_12_spec_001,Mexico,,
cicindelidae_34_4_6_tray_12_spec_002,Mexico,,
cicindelidae_34_4_6_tray_12_spec_003,Mexico,,
cicindelidae_34_4_6_tray_14_spec_001,Mexico,,
cicindelidae_34_4_6_tray_14_spec_002,Mexico,,
cicindelidae_34_4_6_tray_14_spec_003,Mexico,,
cicindelidae_34_4_6_tray_14_spec_004,Mexico,,
cicindelidae_34_4_6_tray_14_spec_005,Mexico,,
cicindelidae_34_4_6_tray_14_spec_006,Mexico,,
cicindelidae_34_4_6_tray_15_spec_001,Mexico,,
cicindelidae_34_4_7_tray_17_spec_001,Mexico,,
cicindelidae_34_4_7_tray_18_spec_001,Mexico,,
cicindelidae_34_4_8_tray_14_spec_001,Mexico,,
cicindelidae_34_4_8_tray_14_spec_002,Mexico,,
cicindelidae_34_4_8_tray_14_spec_003,Mexico,,
cicindelidae_34_5_10_tray_14_spec_002,Mexico,,
cicindelidae_34_5_10_tray_14_spec_003,Mexico,,
cicindelidae_34_5_13_tray_07_spec_014,Mexico,,
cicindelidae_34_5_13_tray_07_spec_015,Mexico,,
cicindelidae_34_5_13_tray_07_spec_027,Mexico,,
cicindelidae_34_5_13_tray_07_spec_028,Mexico,,
cicindelidae_34_5_13_tray_07_spec_029,Mexico,,
cicindelidae_34_5_13_tray_07_spec_030,Mexico,,
cicindelidae_34_5_13_tray_09_spec_022,Mexico,,
cicindelidae_34_5_13_tray_09_spec_025,Mexico,,
cicindelidae_34_5_14_tray_26_spec_001,Mexico,,
cicindelidae_34_5_14_tray_26_spec_002,Mexico,,
cicindelidae_34_5_14_tray_26_spec_003,Mexico,,
cicindelidae_34_5_14_tray_26_spec_004,Mexico,,
cicindelidae_34_5_14_tray_26_spec_005,Mexico,,
cicindelidae_34_5_5_tray_07_spec_001,Mexico,,
cicindelidae_34_5_5_tray_15_spec_001,Mexico,,
cicindelidae_34_5_5_tray_15_spec_002,Mexico,,
cicindelidae_34_5_5_tray_15_spec_003,Mexico,,
cicindelidae_34_5_5_tray_15_spec_004,Mexico,,
cicindelidae_34_5_5_tray_15_spec_005,Mexico,,
cicindelidae_34_5_5_tray_15_spec_006,Mexico,,
cicindelidae_34_5_5_tray_20_spec_001,Mexico,,
